Anchors,Target,Mean_F1,Std_F1
768,vit_base_patch16_224,91.51564304337354,0.162028280793202
768,rexnet_100,79.29316598257563,0.1968924859692402
768,vit_base_resnet50_384,88.56809541184141,0.1990794275336215
768,vit_small_patch16_224,85.72933210757051,0.24576971583928828
