Anchors,Target,Mean_F1,Std_F1
768,vit_base_patch16_224,77.94781875144389,1.0013831654297962
768,vit_small_patch16_224,71.16248050220001,1.78422940463464
768,rexnet_100,76.31841129511604,0.2662173112646162
768,vit_base_resnet50_384,77.23956880309002,0.7701334639443679
