Anchors,Target,Mean_F1,Std_F1
768,vit_base_patch16_224,83.88715727073198,0.8497254883394572
768,vit_small_patch16_224,76.69308522283525,0.9477930725743327
768,rexnet_100,59.001907027963796,1.0344639542168186
768,vit_base_resnet50_384,88.51289127502977,0.27434665914187467
